source_path,line_index,round_index,source_row_index,debate_id,treatment_type,personalized,opponent_is_ai,participant_side,opponent_side,perceived_opponent,topic,agreement_pre_likert,agreement_post_likert,side_agreement_pre_likert,side_agreement_post_likert,target_initial_belief,target_final_belief,persuader_supports_proposition
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,101,101,76.0,Human-Human,False,False,PRO,CON,ai,Should the US Have Mandatory National Service?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,102,102,76.0,Human-Human,False,False,CON,PRO,ai,Should the US Have Mandatory National Service?,2,3,2,3,0.25,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,103,103,77.0,Human-AI,False,True,CON,PRO,human,Is Space Exploration a Worthwhile Investment for Humanity?,4,4,4,4,0.75,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,104,104,78.0,Human-Human,False,False,PRO,CON,human,Should the Rich Pay More Taxes?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,105,105,78.0,Human-Human,False,False,CON,PRO,ai,Should the Rich Pay More Taxes?,4,4,4,4,0.75,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,106,106,79.0,Human-Human,False,False,PRO,CON,ai,Is Government Surveillance Necessary for National Security?,4,5,2,1,0.75,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,107,107,79.0,Human-Human,False,False,CON,PRO,human,Is Government Surveillance Necessary for National Security?,2,1,2,1,0.25,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,108,108,80.0,Human-Human,False,False,PRO,CON,human,Is Online Learning a Suitable Replacement for Traditional In-Person Education?,2,3,4,3,0.25,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,109,109,80.0,Human-Human,False,False,CON,PRO,ai,Is Online Learning a Suitable Replacement for Traditional In-Person Education?,5,5,5,5,1.0,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,110,110,81.0,Human-Human,False,False,PRO,CON,human,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,111,111,81.0,Human-Human,False,False,CON,PRO,ai,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",3,4,3,4,0.5,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,112,112,82.0,Human-AI,False,True,PRO,CON,ai,Should Animals Be Used For Scientific Research?,3,5,3,1,0.5,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,113,113,83.0,"Human-AI, personalized",True,True,PRO,CON,human,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",2,3,4,3,0.25,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,114,114,84.0,Human-Human,False,False,PRO,CON,ai,Should There Be Standardized Testing in Schools?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,115,115,84.0,Human-Human,False,False,CON,PRO,human,Should There Be Standardized Testing in Schools?,4,4,4,4,0.75,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,116,116,85.0,Human-AI,False,True,CON,PRO,ai,Should the Penny Stay in Circulation?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,117,117,86.0,Human-AI,False,True,PRO,CON,ai,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",2,2,4,4,0.25,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,118,118,87.0,Human-AI,False,True,PRO,CON,ai,Should the US Expand (“pack”) the Supreme Court?,3,1,3,5,0.5,0.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,119,119,88.0,Human-Human,False,False,PRO,CON,human,Should the US Expand (“pack”) the Supreme Court?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,120,120,88.0,Human-Human,False,False,CON,PRO,ai,Should the US Expand (“pack”) the Supreme Court?,1,3,1,3,0.0,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,121,121,89.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should Governments Have the Right to Censor the Internet?,2,3,4,3,0.25,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,122,122,90.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should There Be Standardized Testing in Schools?,4,3,2,3,0.75,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,123,123,91.0,Human-Human,False,False,PRO,CON,ai,Should the US Keep Using the Electoral College in Presidential Elections?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,124,124,91.0,Human-Human,False,False,CON,PRO,human,Should the US Keep Using the Electoral College in Presidential Elections?,4,3,4,3,0.75,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,125,125,92.0,"Human-AI, personalized",True,True,CON,PRO,ai,Should the Penny Stay in Circulation?,5,5,5,5,1.0,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,126,126,93.0,Human-Human,False,False,PRO,CON,ai,Is Arts Education as Important as Science and Math in Schools?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,127,127,93.0,Human-Human,False,False,CON,PRO,human,Is Arts Education as Important as Science and Math in Schools?,2,3,2,3,0.25,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,128,128,94.0,"Human-AI, personalized",True,True,CON,PRO,ai,Should the US Provide Military Aid to Ukraine in its Conflict With Russia?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,129,129,95.0,Human-AI,False,True,CON,PRO,ai,Should Students Have to Wear School Uniforms?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,130,130,96.0,Human-AI,False,True,PRO,CON,ai,Should the Rich Pay More Taxes?,5,3,1,3,1.0,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,131,131,97.0,Human-Human,False,False,PRO,CON,ai,Should Governments Have the Right to Censor the Internet?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,132,132,97.0,Human-Human,False,False,CON,PRO,ai,Should Governments Have the Right to Censor the Internet?,4,4,4,4,0.75,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,133,133,98.0,Human-AI,False,True,PRO,CON,ai,Should Public College Be Tuition-Free?,2,2,4,4,0.25,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,134,134,99.0,Human-AI,False,True,PRO,CON,ai,Should the US Ban Fossil Fuels to Combat Climate Change?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,135,135,100.0,Human-Human,False,False,PRO,CON,ai,Should Every Citizen Receive a Basic Income from the Government?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,136,136,100.0,Human-Human,False,False,CON,PRO,ai,Should Every Citizen Receive a Basic Income from the Government?,2,4,2,4,0.25,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,137,137,101.0,Human-AI,False,True,CON,PRO,human,Should the Penny Stay in Circulation?,2,1,2,1,0.25,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,138,138,102.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should the US Ban Fossil Fuels to Combat Climate Change?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,139,139,103.0,Human-AI,False,True,CON,PRO,ai,Is Government Surveillance Necessary for National Security?,2,3,2,3,0.25,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,140,140,104.0,Human-Human,False,False,PRO,CON,ai,Should There Be Standardized Testing in Schools?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,141,141,104.0,Human-Human,False,False,CON,PRO,ai,Should There Be Standardized Testing in Schools?,4,3,4,3,0.75,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,142,142,105.0,Human-AI,False,True,CON,PRO,ai,Should Governments Have the Right to Censor the Internet?,2,1,2,1,0.25,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,143,143,106.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should Students Have to Wear School Uniforms?,2,2,4,4,0.25,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,144,144,107.0,"Human-AI, personalized",True,True,CON,PRO,ai,Should Abortion Be Legal?,5,5,5,5,1.0,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,145,145,108.0,Human-AI,False,True,CON,PRO,ai,Is Artificial Intelligence Good for Society?,4,4,4,4,0.75,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,146,146,109.0,Human-AI,False,True,CON,PRO,ai,Should there be Mandatory Quotas for Women in Leadership Positions?,5,5,5,5,1.0,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,147,147,110.0,"Human-AI, personalized",True,True,CON,PRO,ai,Is Arts Education as Important as Science and Math in Schools?,5,4,5,4,1.0,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,148,148,111.0,Human-Human,False,False,PRO,CON,human,Should Students Have to Wear School Uniforms?,5,3,1,3,1.0,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,149,149,111.0,Human-Human,False,False,CON,PRO,ai,Should Students Have to Wear School Uniforms?,3,5,3,5,0.5,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,150,150,112.0,"Human-AI, personalized",True,True,PRO,CON,human,Is Space Exploration a Worthwhile Investment for Humanity?,2,2,4,4,0.25,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,151,151,113.0,Human-Human,False,False,PRO,CON,ai,Should there be Mandatory Quotas for Women in Leadership Positions?,1,2,5,4,0.0,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,152,152,113.0,Human-Human,False,False,CON,PRO,human,Should there be Mandatory Quotas for Women in Leadership Positions?,1,3,1,3,0.0,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,153,153,114.0,Human-Human,False,False,PRO,CON,ai,Should the Penny Stay in Circulation?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,154,154,114.0,Human-Human,False,False,CON,PRO,ai,Should the Penny Stay in Circulation?,4,3,4,3,0.75,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,155,155,115.0,"Human-AI, personalized",True,True,PRO,CON,human,Should There Be Standardized Testing in Schools?,4,5,2,1,0.75,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,156,156,116.0,"Human-AI, personalized",True,True,CON,PRO,human,Should Students Have to Wear School Uniforms?,5,4,5,4,1.0,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,157,157,117.0,Human-AI,False,True,PRO,CON,human,Should the US Keep Using the Electoral College in Presidential Elections?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,158,158,118.0,Human-AI,False,True,CON,PRO,ai,Should the US Enact More Regulations to Ensure Fair Elections?,5,5,5,5,1.0,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,159,159,119.0,Human-AI,False,True,PRO,CON,ai,Should the US Enact More Regulations to Ensure Fair Elections?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,160,160,120.0,Human-AI,False,True,CON,PRO,ai,Is Government Surveillance Necessary for National Security?,4,5,4,5,0.75,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,161,161,121.0,Human-Human,False,False,PRO,CON,ai,Should the Rich Pay More Taxes?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,162,162,121.0,Human-Human,False,False,CON,PRO,human,Should the Rich Pay More Taxes?,5,2,5,2,1.0,0.25,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,163,163,122.0,Human-AI,False,True,PRO,CON,ai,Should Abortion Be Legal?,5,1,1,5,1.0,0.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,164,164,123.0,"Human-AI, personalized",True,True,CON,PRO,ai,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,165,165,124.0,Human-AI,False,True,CON,PRO,ai,Should the Death Penalty Be Legal?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,166,166,125.0,Human-Human,False,False,PRO,CON,ai,Should Governments Have the Right to Censor the Internet?,1,3,5,3,0.0,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,167,167,125.0,Human-Human,False,False,CON,PRO,human,Should Governments Have the Right to Censor the Internet?,3,5,3,5,0.5,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,168,168,126.0,Human-AI,False,True,CON,PRO,ai,Should the US Enact More Regulations to Ensure Fair Elections?,4,4,4,4,0.75,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,169,169,127.0,Human-Human,False,False,PRO,CON,human,Should Felons Regain the Right to Vote?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,170,170,127.0,Human-Human,False,False,CON,PRO,ai,Should Felons Regain the Right to Vote?,5,4,5,4,1.0,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,171,171,128.0,"Human-AI, personalized",True,True,CON,PRO,ai,Should the US Expand (“pack”) the Supreme Court?,5,5,5,5,1.0,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,172,172,129.0,Human-AI,False,True,CON,PRO,ai,Should Felons Regain the Right to Vote?,3,3,3,3,0.5,0.5,True
